fid,ELEV,x,y
27389,22.000000000000000,-58.3707962765,-34.6257848553
27389,22.000000000000000,-58.3710607525,-34.6260504714
27389,22.000000000000000,-58.3709837223,-34.6263199660
27389,22.000000000000000,-58.3709292688,-34.6265894606
27389,22.000000000000000,-58.3707962765,-34.6267157107
27389,22.000000000000000,-58.3705267820,-34.6267956710
27389,22.000000000000000,-58.3704474879,-34.6268589552
27389,22.000000000000000,-58.3705267820,-34.6269143180
27389,22.000000000000000,-58.3707962765,-34.6269972237
27389,22.000000000000000,-58.3710657711,-34.6270468370
27389,22.000000000000000,-58.3713352657,-34.6271236228
27389,22.000000000000000,-58.3713468365,-34.6271284497
27389,22.000000000000000,-58.3714954585,-34.6273979443
27389,22.000000000000000,-58.3716047603,-34.6274303065
27389,22.000000000000000,-58.3718742549,-34.6275466057
27389,22.000000000000000,-58.3719958461,-34.6276674389
27389,22.000000000000000,-58.3720398321,-34.6279369335
27389,22.000000000000000,-58.3718742549,-34.6279715196
27389,22.000000000000000,-58.3716047603,-34.6279808907
27389,22.000000000000000,-58.3713352657,-34.6279479713
27389,22.000000000000000,-58.3710690695,-34.6279369335
27389,22.000000000000000,-58.3710657711,-34.6279366045
27389,22.000000000000000,-58.3710654072,-34.6279369335
27389,22.000000000000000,-58.3707962765,-34.6281545308
27389,22.000000000000000,-58.3707583581,-34.6282064281
27389,22.000000000000000,-58.3707962765,-34.6284612407
27389,22.000000000000000,-58.3707986783,-34.6284759227
27389,22.000000000000000,-58.3710477349,-34.6287454173
27389,22.000000000000000,-58.3710657711,-34.6287765783
27389,22.000000000000000,-58.3711143074,-34.6287454173
27389,22.000000000000000,-58.3713352657,-34.6287093344
27389,22.000000000000000,-58.3716047603,-34.6286681227
27389,22.000000000000000,-58.3718742549,-34.6286739263
27389,22.000000000000000,-58.3721437495,-34.6286815757
27389,22.000000000000000,-58.3724132441,-34.6285884074
27389,22.000000000000000,-58.3725828850,-34.6284759227
27389,22.000000000000000,-58.3724881902,-34.6282064281
27389,22.000000000000000,-58.3724132441,-34.6280813966
27389,22.000000000000000,-58.3722893939,-34.6279369335
27389,22.000000000000000,-58.3724132441,-34.6278173528
27389,22.000000000000000,-58.3726827386,-34.6277091362
27389,22.000000000000000,-58.3727770000,-34.6276971555
27370,13.000000000000000,-58.3727770000,-34.6307364484
27370,13.000000000000000,-58.3726827386,-34.6306746728
27370,13.000000000000000,-58.3726496310,-34.6306318794
27370,13.000000000000000,-58.3724132441,-34.6304251673
27370,13.000000000000000,-58.3723744615,-34.6303623848
27370,13.000000000000000,-58.3721437495,-34.6301053443
27370,13.000000000000000,-58.3721217319,-34.6300928902
27370,13.000000000000000,-58.3721437495,-34.6299997876
27370,13.000000000000000,-58.3724132441,-34.6299142678
27370,13.000000000000000,-58.3726827386,-34.6299024708
27370,13.000000000000000,-58.3727770000,-34.6298712393
27370,13.000000000000000,-58.3727770000,-34.6297091495
27370,13.000000000000000,-58.3726827386,-34.6296345719
27370,13.000000000000000,-58.3725493157,-34.6295539010
27370,13.000000000000000,-58.3724132441,-34.6293648066
27370,13.000000000000000,-58.3723862110,-34.6292844064
27370,13.000000000000000,-58.3724132441,-34.6292262171
27370,13.000000000000000,-58.3726827386,-34.6292332808
27370,13.000000000000000,-58.3727770000,-34.6292487014
27385,22.000000000000000,-58.3723976866,-34.6317810000
27385,22.000000000000000,-58.3724132441,-34.6317753940
27385,22.000000000000000,-58.3725924355,-34.6317098577
27385,22.000000000000000,-58.3726588534,-34.6314403631
27385,22.000000000000000,-58.3725460615,-34.6311708685
27385,22.000000000000000,-58.3724132441,-34.6309229966
27385,22.000000000000000,-58.3723846891,-34.6309013739
27385,22.000000000000000,-58.3721923728,-34.6306318794
27385,22.000000000000000,-58.3721437495,-34.6305268141
27385,22.000000000000000,-58.3719367437,-34.6306318794
27385,22.000000000000000,-58.3719071419,-34.6309013739
27385,22.000000000000000,-58.3718742549,-34.6309694782
27385,22.000000000000000,-58.3717888785,-34.6311708685
27385,22.000000000000000,-58.3716047603,-34.6313683111
27385,22.000000000000000,-58.3715490960,-34.6314403631
27385,22.000000000000000,-58.3714761953,-34.6317098577
27385,22.000000000000000,-58.3714750302,-34.6317810000
27390,23.000000000000000,-58.3699699884,-34.6252340000
27390,23.000000000000000,-58.3699702009,-34.6252419876
27390,23.000000000000000,-58.3699057425,-34.6255114822
27390,23.000000000000000,-58.3697182982,-34.6256331281
27390,23.000000000000000,-58.3694488108,-34.6257809768
27390,23.000000000000000,-58.3697182982,-34.6259840371
27390,23.000000000000000,-58.3699877928,-34.6260157131
27390,23.000000000000000,-58.3702572874,-34.6260412789
27390,23.000000000000000,-58.3705267820,-34.6259342478
27390,23.000000000000000,-58.3706747902,-34.6257809768
27390,23.000000000000000,-58.3707962765,-34.6257354013
27390,23.000000000000000,-58.3708735815,-34.6257809768
27390,23.000000000000000,-58.3710657711,-34.6259735605
27390,23.000000000000000,-58.3711824456,-34.6260504714
27390,23.000000000000000,-58.3710929044,-34.6263199660
27390,23.000000000000000,-58.3710657711,-34.6264862013
27390,23.000000000000000,-58.3710453986,-34.6265894606
27390,23.000000000000000,-58.3707962765,-34.6268259533
27390,23.000000000000000,-58.3706901847,-34.6268589552
27390,23.000000000000000,-58.3707962765,-34.6268908106
27390,23.000000000000000,-58.3710657711,-34.6269966427
27390,23.000000000000000,-58.3713352657,-34.6270833670
27390,23.000000000000000,-58.3714433356,-34.6271284497
27390,23.000000000000000,-58.3716047603,-34.6273303212
27390,23.000000000000000,-58.3717902079,-34.6273979443
27390,23.000000000000000,-58.3718742549,-34.6274280523
27390,23.000000000000000,-58.3721151432,-34.6276674389
27390,23.000000000000000,-58.3721411750,-34.6279369335
27390,23.000000000000000,-58.3718742549,-34.6279926884
27390,23.000000000000000,-58.3716047603,-34.6279969163
27390,23.000000000000000,-58.3713352657,-34.6279639025
27390,23.000000000000000,-58.3710657711,-34.6279568534
27390,23.000000000000000,-58.3707962765,-34.6281888077
27390,23.000000000000000,-58.3707834023,-34.6282064281
27390,23.000000000000000,-58.3707962765,-34.6282929430
27390,23.000000000000000,-58.3708262094,-34.6284759227
27390,23.000000000000000,-58.3710657711,-34.6287282928
27390,23.000000000000000,-58.3713352657,-34.6286899819
27390,23.000000000000000,-58.3716047603,-34.6286541080
27390,23.000000000000000,-58.3718742549,-34.6286619790
27390,23.000000000000000,-58.3721437495,-34.6286679758
27390,23.000000000000000,-58.3724132441,-34.6285581260
27390,23.000000000000000,-58.3725372168,-34.6284759227
27390,23.000000000000000,-58.3724132441,-34.6282287641
27390,23.000000000000000,-58.3724032248,-34.6282064281
27390,23.000000000000000,-58.3721473577,-34.6279369335
27390,23.000000000000000,-58.3724132441,-34.6276802129
27390,23.000000000000000,-58.3724558289,-34.6276674389
27390,23.000000000000000,-58.3726827386,-34.6276123791
27390,23.000000000000000,-58.3727770000,-34.6275935964
27391,23.000000000000000,-58.3723184470,-34.6317810000
27391,23.000000000000000,-58.3724132441,-34.6317457666
27391,23.000000000000000,-58.3725114273,-34.6317098577
27391,23.000000000000000,-58.3726275358,-34.6314403631
27391,23.000000000000000,-58.3725082989,-34.6311708685
27391,23.000000000000000,-58.3724132441,-34.6309934716
27391,23.000000000000000,-58.3722916199,-34.6309013739
27391,23.000000000000000,-58.3721478930,-34.6306318794
27391,23.000000000000000,-58.3721437495,-34.6306229260
27391,23.000000000000000,-58.3721261091,-34.6306318794
27391,23.000000000000000,-58.3719985377,-34.6309013739
27391,23.000000000000000,-58.3718742549,-34.6311587455
27391,23.000000000000000,-58.3718691155,-34.6311708685
27391,23.000000000000000,-58.3716129904,-34.6314403631
27391,23.000000000000000,-58.3716047603,-34.6314634788
27391,23.000000000000000,-58.3715232337,-34.6317098577
27391,23.000000000000000,-58.3715239150,-34.6317810000
27394,24.000000000000000,-58.3700239527,-34.6252340000
27394,24.000000000000000,-58.3700241303,-34.6252419876
27394,24.000000000000000,-58.3699877928,-34.6254679537
27394,24.000000000000000,-58.3699786210,-34.6255114822
27394,24.000000000000000,-58.3697182982,-34.6256804241
27394,24.000000000000000,-58.3695350184,-34.6257809768
27394,24.000000000000000,-58.3697182982,-34.6259190792
27394,24.000000000000000,-58.3699877928,-34.6259675418
27394,24.000000000000000,-58.3702572874,-34.6259814322
27394,24.000000000000000,-58.3705267820,-34.6258054458
27394,24.000000000000000,-58.3705504108,-34.6257809768
27394,24.000000000000000,-58.3707962765,-34.6256887405
27394,24.000000000000000,-58.3709527274,-34.6257809768
27394,24.000000000000000,-58.3710657711,-34.6258942523
27394,24.000000000000000,-58.3713027568,-34.6260504714
27394,24.000000000000000,-58.3711889787,-34.6263199660
27394,24.000000000000000,-58.3711358375,-34.6265894606
27394,24.000000000000000,-58.3710657711,-34.6266760053
27394,24.000000000000000,-58.3708735434,-34.6268589552
27394,24.000000000000000,-58.3710657711,-34.6269464484
27394,24.000000000000000,-58.3713352657,-34.6270431111
27394,24.000000000000000,-58.3715398348,-34.6271284497
27394,24.000000000000000,-58.3716047603,-34.6272096431
27394,24.000000000000000,-58.3718742549,-34.6273445802
27394,24.000000000000000,-58.3721437495,-34.6273757434
27394,24.000000000000000,-58.3724132441,-34.6273797966
27394,24.000000000000000,-58.3724791253,-34.6273979443
27394,24.000000000000000,-58.3726827386,-34.6275014424
27394,24.000000000000000,-58.3727770000,-34.6274791077
27399,25.000000000000000,-58.3700798839,-34.6252340000
27399,25.000000000000000,-58.3700797503,-34.6252419876
27399,25.000000000000000,-58.3700903134,-34.6255114822
27399,25.000000000000000,-58.3699877928,-34.6255743519
27399,25.000000000000000,-58.3697182982,-34.6257277201
27399,25.000000000000000,-58.3696212259,-34.6257809768
27399,25.000000000000000,-58.3697182982,-34.6258541213
27399,25.000000000000000,-58.3699877928,-34.6259193704
27399,25.000000000000000,-58.3702572874,-34.6259215856
27399,25.000000000000000,-58.3704576897,-34.6257809768
27399,25.000000000000000,-58.3705267820,-34.6256952678
27399,25.000000000000000,-58.3707962765,-34.6256420797
27399,25.000000000000000,-58.3710318733,-34.6257809768
27399,25.000000000000000,-58.3710657711,-34.6258149441
27399,25.000000000000000,-58.3713352657,-34.6260016173
27399,25.000000000000000,-58.3714168016,-34.6260504714
27399,25.000000000000000,-58.3713352657,-34.6262075055
27399,25.000000000000000,-58.3712850530,-34.6263199660
27399,25.000000000000000,-58.3712208105,-34.6265894606
27399,25.000000000000000,-58.3710657711,-34.6267809624
27399,25.000000000000000,-58.3709838231,-34.6268589552
27399,25.000000000000000,-58.3710657711,-34.6268962541
27399,25.000000000000000,-58.3713352657,-34.6270028552
27399,25.000000000000000,-58.3716047603,-34.6271146267
27399,25.000000000000000,-58.3716423024,-34.6271284497
27399,25.000000000000000,-58.3718742549,-34.6272730501
27399,25.000000000000000,-58.3721437495,-34.6273124080
27399,25.000000000000000,-58.3724132441,-34.6273196780
27399,25.000000000000000,-58.3726827386,-34.6273936140
27399,25.000000000000000,-58.3727770000,-34.6273793623
27395,24.000000000000000,-58.3722438966,-34.6317810000
27395,24.000000000000000,-58.3724132441,-34.6317161392
27395,24.000000000000000,-58.3724304190,-34.6317098577
27395,24.000000000000000,-58.3725962181,-34.6314403631
27395,24.000000000000000,-58.3724705362,-34.6311708685
27395,24.000000000000000,-58.3724132441,-34.6310639465
27395,24.000000000000000,-58.3721985508,-34.6309013739
27395,24.000000000000000,-58.3721437495,-34.6307952778
27395,24.000000000000000,-58.3720899335,-34.6309013739
27395,24.000000000000000,-58.3719229936,-34.6311708685
27395,24.000000000000000,-58.3718742549,-34.6312203453
27395,24.000000000000000,-58.3716636029,-34.6314403631
27395,24.000000000000000,-58.3716047603,-34.6316056320
27395,24.000000000000000,-58.3715702721,-34.6317098577
27395,24.000000000000000,-58.3715727997,-34.6317810000
27315,25.000000000000000,-58.3716252612,-34.6317098577
27315,25.000000000000000,-58.3717119938,-34.6317810000
27315,25.000000000000000,-58.3721743234,-34.6317810000
27315,25.000000000000000,-58.3723589134,-34.6317098577
27315,25.000000000000000,-58.3724132441,-34.6316721422
27315,25.000000000000000,-58.3725649005,-34.6314403631
27315,25.000000000000000,-58.3724327735,-34.6311708685
27315,25.000000000000000,-58.3724132441,-34.6311344214
27315,25.000000000000000,-58.3721437495,-34.6309317292
27315,25.000000000000000,-58.3719750678,-34.6311708685
27315,25.000000000000000,-58.3718742549,-34.6312732081
27315,25.000000000000000,-58.3717142154,-34.6314403631
27315,25.000000000000000,-58.3716252612,-34.6317098577
27318,26.000000000000000,-58.3717020990,-34.6317098577
27318,26.000000000000000,-58.3717888317,-34.6317810000
27318,26.000000000000000,-58.3720967792,-34.6317810000
27318,26.000000000000000,-58.3721437495,-34.6317662101
27318,26.000000000000000,-58.3722899646,-34.6317098577
27318,26.000000000000000,-58.3724132441,-34.6316242790
27318,26.000000000000000,-58.3725335829,-34.6314403631
27318,26.000000000000000,-58.3724132441,-34.6312009519
27318,26.000000000000000,-58.3723654420,-34.6311708685
27318,26.000000000000000,-58.3721437495,-34.6310055546
27318,26.000000000000000,-58.3720271420,-34.6311708685
27318,26.000000000000000,-58.3718742549,-34.6313260708
27318,26.000000000000000,-58.3717648279,-34.6314403631
27318,26.000000000000000,-58.3717020990,-34.6317098577
27074,12.000000000000000,-58.3727770000,-34.6306177272
27074,12.000000000000000,-58.3726827386,-34.6305916021
27074,12.000000000000000,-58.3724132441,-34.6303739292
27074,12.000000000000000,-58.3724061127,-34.6303623848
27074,12.000000000000000,-58.3722474830,-34.6300928902
27074,12.000000000000000,-58.3724132441,-34.6300021038
27074,12.000000000000000,-58.3726827386,-34.6299774275
27074,12.000000000000000,-58.3727770000,-34.6299593880
26987,11.000000000000000,-58.3726827386,-34.6304990026
26987,11.000000000000000,-58.3725060307,-34.6303623848
26987,11.000000000000000,-58.3724132441,-34.6301040898
26987,11.000000000000000,-58.3724078570,-34.6300928902
26987,11.000000000000000,-58.3724132441,-34.6300899397
26987,11.000000000000000,-58.3726827386,-34.6300523842
26987,11.000000000000000,-58.3727770000,-34.6300496183
26987,11.000000000000000,-58.3727770000,-34.6304881635
26987,11.000000000000000,-58.3726827386,-34.6304990026
26697,26.000000000000000,-58.3701358151,-34.6252340000
26697,26.000000000000000,-58.3701353702,-34.6252419876
26697,26.000000000000000,-58.3702075938,-34.6255114822
26697,26.000000000000000,-58.3699877928,-34.6256462728
26697,26.000000000000000,-58.3697182982,-34.6257750161
26697,26.000000000000000,-58.3697074335,-34.6257809768
26697,26.000000000000000,-58.3697182982,-34.6257891635
26697,26.000000000000000,-58.3699877928,-34.6258711991
26697,26.000000000000000,-58.3702572874,-34.6258617389
26697,26.000000000000000,-58.3703723934,-34.6257809768
26697,26.000000000000000,-58.3705267820,-34.6255894576
26697,26.000000000000000,-58.3707962765,-34.6255954188
26697,26.000000000000000,-58.3710657711,-34.6257568886
26697,26.000000000000000,-58.3711194979,-34.6257809768
26697,26.000000000000000,-58.3713352657,-34.6259346750
26697,26.000000000000000,-58.3715285263,-34.6260504714
26697,26.000000000000000,-58.3713719730,-34.6263199660
26697,26.000000000000000,-58.3713352657,-34.6264760285
26697,26.000000000000000,-58.3713057835,-34.6265894606
26697,26.000000000000000,-58.3710902226,-34.6268589552
26697,26.000000000000000,-58.3713352657,-34.6269625993
26697,26.000000000000000,-58.3716047603,-34.6270723790
26697,26.000000000000000,-58.3717570432,-34.6271284497
26697,26.000000000000000,-58.3718742549,-34.6272015201
26697,26.000000000000000,-58.3721437495,-34.6272490725
26697,26.000000000000000,-58.3724132441,-34.6272595593
26697,26.000000000000000,-58.3726827386,-34.6273290330
26697,26.000000000000000,-58.3727770000,-34.6273139298
26336,31.000000000000000,-58.3710464580,-34.6284759227
26336,31.000000000000000,-58.3710657711,-34.6284962684
26336,31.000000000000000,-58.3713352657,-34.6285351622
26336,31.000000000000000,-58.3716047603,-34.6285419903
26336,31.000000000000000,-58.3718742549,-34.6285664005
26336,31.000000000000000,-58.3721437495,-34.6285591773
26336,31.000000000000000,-58.3722883767,-34.6284759227
26336,31.000000000000000,-58.3721437495,-34.6282635518
26336,31.000000000000000,-58.3720252111,-34.6282064281
26336,31.000000000000000,-58.3718742549,-34.6281620383
26336,31.000000000000000,-58.3716047603,-34.6281251211
26336,31.000000000000000,-58.3713352657,-34.6280913520
26336,31.000000000000000,-58.3710657711,-34.6281175923
26336,31.000000000000000,-58.3709657036,-34.6282064281
26336,31.000000000000000,-58.3710464580,-34.6284759227
26341,32.000000000000000,-58.3710998634,-34.6284759227
26341,32.000000000000000,-58.3713352657,-34.6285158097
26341,32.000000000000000,-58.3716047603,-34.6285279756
26341,32.000000000000000,-58.3718742549,-34.6285544532
26341,32.000000000000000,-58.3721437495,-34.6285455775
26341,32.000000000000000,-58.3722647515,-34.6284759227
26341,32.000000000000000,-58.3721437495,-34.6282982430
26341,32.000000000000000,-58.3719532226,-34.6282064281
26341,32.000000000000000,-58.3718742549,-34.6281832070
26341,32.000000000000000,-58.3716047603,-34.6281411467
26341,32.000000000000000,-58.3713352657,-34.6281072832
26341,32.000000000000000,-58.3710657711,-34.6281376846
26341,32.000000000000000,-58.3709883363,-34.6282064281
26341,32.000000000000000,-58.3710657711,-34.6284542973
26341,32.000000000000000,-58.3710998634,-34.6284759227
26351,33.000000000000000,-58.3712140762,-34.6284759227
26351,33.000000000000000,-58.3713352657,-34.6284964573
26351,33.000000000000000,-58.3716047603,-34.6285139609
26351,33.000000000000000,-58.3718742549,-34.6285425059
26351,33.000000000000000,-58.3721437495,-34.6285319777
26351,33.000000000000000,-58.3722411263,-34.6284759227
26351,33.000000000000000,-58.3721437495,-34.6283329342
26351,33.000000000000000,-58.3718812342,-34.6282064281
26351,33.000000000000000,-58.3718742549,-34.6282043758
26351,33.000000000000000,-58.3716047603,-34.6281571723
26351,33.000000000000000,-58.3713352657,-34.6281232144
26351,33.000000000000000,-58.3710657711,-34.6281577770
26351,33.000000000000000,-58.3710109690,-34.6282064281
26351,33.000000000000000,-58.3710657711,-34.6283818500
26351,33.000000000000000,-58.3712140762,-34.6284759227
26361,34.000000000000000,-58.3713282890,-34.6284759227
26361,34.000000000000000,-58.3713352657,-34.6284771048
26361,34.000000000000000,-58.3716047603,-34.6284999462
26361,34.000000000000000,-58.3718742549,-34.6285305586
26361,34.000000000000000,-58.3721437495,-34.6285183778
26361,34.000000000000000,-58.3722175012,-34.6284759227
26361,34.000000000000000,-58.3721437495,-34.6283676255
26361,34.000000000000000,-58.3718742549,-34.6282508696
26361,34.000000000000000,-58.3717924953,-34.6282064281
26361,34.000000000000000,-58.3716047603,-34.6281731979
26361,34.000000000000000,-58.3713352657,-34.6281391456
26361,34.000000000000000,-58.3710657711,-34.6281778694
26361,34.000000000000000,-58.3710336017,-34.6282064281
26361,34.000000000000000,-58.3710657711,-34.6283094026
26361,34.000000000000000,-58.3713282890,-34.6284759227
26366,35.000000000000000,-58.3714883331,-34.6284759227
26366,35.000000000000000,-58.3716047603,-34.6284859315
26366,35.000000000000000,-58.3718742549,-34.6285186113
26366,35.000000000000000,-58.3721437495,-34.6285047780
26366,35.000000000000000,-58.3721938760,-34.6284759227
26366,35.000000000000000,-58.3721437495,-34.6284023167
26366,35.000000000000000,-58.3718742549,-34.6283000823
26366,35.000000000000000,-58.3717019580,-34.6282064281
26366,35.000000000000000,-58.3716047603,-34.6281892235
26366,35.000000000000000,-58.3713352657,-34.6281550768
26366,35.000000000000000,-58.3710657711,-34.6281979617
26366,35.000000000000000,-58.3710562344,-34.6282064281
26366,35.000000000000000,-58.3710657711,-34.6282369553
26366,35.000000000000000,-58.3713352657,-34.6284151302
26366,35.000000000000000,-58.3714883331,-34.6284759227
26371,36.000000000000000,-58.3716317045,-34.6284759227
26371,36.000000000000000,-58.3718742549,-34.6285066640
26371,36.000000000000000,-58.3721437495,-34.6284911782
26371,36.000000000000000,-58.3721702509,-34.6284759227
26371,36.000000000000000,-58.3721437495,-34.6284370079
26371,36.000000000000000,-58.3718742549,-34.6283492950
26371,36.000000000000000,-58.3716317045,-34.6284759227
26376,37.000000000000000,-58.3717259695,-34.6284759227
26376,37.000000000000000,-58.3718742549,-34.6284947166
26376,37.000000000000000,-58.3721437495,-34.6284775784
26376,37.000000000000000,-58.3721466257,-34.6284759227
26376,37.000000000000000,-58.3721437495,-34.6284716991
26376,37.000000000000000,-58.3718742549,-34.6283985076
26376,37.000000000000000,-58.3717259695,-34.6284759227
25211,29.000000000000000,-58.3708766873,-34.6255114822
25211,29.000000000000000,-58.3710657711,-34.6256304868
25211,29.000000000000000,-58.3713352657,-34.6257494661
25211,29.000000000000000,-58.3716047603,-34.6257782946
25211,29.000000000000000,-58.3718742549,-34.6257317594
25211,29.000000000000000,-58.3721098898,-34.6255114822
25211,29.000000000000000,-58.3721399530,-34.6252419876
25211,29.000000000000000,-58.3721298877,-34.6252340000
25211,29.000000000000000,-58.3703377277,-34.6252340000
25211,29.000000000000000,-58.3703319378,-34.6252419876
25211,29.000000000000000,-58.3705267820,-34.6253719878
25211,29.000000000000000,-58.3707962765,-34.6254431186
25211,29.000000000000000,-58.3708766873,-34.6255114822
25214,30.000000000000000,-58.3709436330,-34.6255114822
25214,30.000000000000000,-58.3710657711,-34.6255883528
25214,30.000000000000000,-58.3713352657,-34.6257047079
25214,30.000000000000000,-58.3716047603,-34.6257165850
25214,30.000000000000000,-58.3718742549,-34.6255798624
25214,30.000000000000000,-58.3719474025,-34.6255114822
25214,30.000000000000000,-58.3720004377,-34.6252419876
25214,30.000000000000000,-58.3719903725,-34.6252340000
25214,30.000000000000000,-58.3704301132,-34.6252340000
25214,30.000000000000000,-58.3704243233,-34.6252419876
25214,30.000000000000000,-58.3705267820,-34.6253103481
25214,30.000000000000000,-58.3707962765,-34.6253862028
25214,30.000000000000000,-58.3709436330,-34.6255114822
26381,38.000000000000000,-58.3718202344,-34.6284759227
26381,38.000000000000000,-58.3718742549,-34.6284827693
26381,38.000000000000000,-58.3719806676,-34.6284759227
26381,38.000000000000000,-58.3718742549,-34.6284477203
26381,38.000000000000000,-58.3718202344,-34.6284759227
25215,31.000000000000000,-58.3710105788,-34.6255114822
25215,31.000000000000000,-58.3710657711,-34.6255462189
25215,31.000000000000000,-58.3713352657,-34.6256599497
25215,31.000000000000000,-58.3716047603,-34.6256548754
25215,31.000000000000000,-58.3718226889,-34.6255114822
25215,31.000000000000000,-58.3718632716,-34.6252419876
25215,31.000000000000000,-58.3718520787,-34.6252340000
25215,31.000000000000000,-58.3705224988,-34.6252340000
25215,31.000000000000000,-58.3705167088,-34.6252419876
25215,31.000000000000000,-58.3705267820,-34.6252487084
25215,31.000000000000000,-58.3707962765,-34.6253292869
25215,31.000000000000000,-58.3710105788,-34.6255114822
25218,32.000000000000000,-58.3710847524,-34.6255114822
25218,32.000000000000000,-58.3713352657,-34.6256151914
25218,32.000000000000000,-58.3716047603,-34.6255931658
25218,32.000000000000000,-58.3717289028,-34.6255114822
25218,32.000000000000000,-58.3717483381,-34.6252419876
25218,32.000000000000000,-58.3717371452,-34.6252340000
25218,32.000000000000000,-58.3707131852,-34.6252340000
25218,32.000000000000000,-58.3706953049,-34.6252419876
25218,32.000000000000000,-58.3707962765,-34.6252723710
25218,32.000000000000000,-58.3710657711,-34.6254880638
25218,32.000000000000000,-58.3710847524,-34.6255114822
25226,33.000000000000000,-58.3711928676,-34.6255114822
25226,33.000000000000000,-58.3713352657,-34.6255704332
25226,33.000000000000000,-58.3716047603,-34.6255314562
25226,33.000000000000000,-58.3716351167,-34.6255114822
25226,33.000000000000000,-58.3716334047,-34.6252419876
25226,33.000000000000000,-58.3716222117,-34.6252340000
25226,33.000000000000000,-58.3709133194,-34.6252340000
25226,33.000000000000000,-58.3708921062,-34.6252419876
25226,33.000000000000000,-58.3710657711,-34.6253546752
25226,33.000000000000000,-58.3711928676,-34.6255114822
25230,34.000000000000000,-58.3713009827,-34.6255114822
25230,34.000000000000000,-58.3713352657,-34.6255256749
25230,34.000000000000000,-58.3714212876,-34.6255114822
25230,34.000000000000000,-58.3714175876,-34.6252419876
25230,34.000000000000000,-58.3713900786,-34.6252340000
25230,34.000000000000000,-58.3712131975,-34.6252340000
25230,34.000000000000000,-58.3711519351,-34.6252419876
25230,34.000000000000000,-58.3713009827,-34.6255114822
26242,38.000000000000000,-58.3713137865,-34.6282064281
26242,38.000000000000000,-58.3713352657,-34.6282208875
26242,38.000000000000000,-58.3713632613,-34.6282064281
26242,38.000000000000000,-58.3713352657,-34.6282028703
26242,38.000000000000000,-58.3713137865,-34.6282064281
25824,29.000000000000000,-58.3726518831,-34.6271284497
25824,29.000000000000000,-58.3726827386,-34.6271352898
25824,29.000000000000000,-58.3727204367,-34.6271284497
25824,29.000000000000000,-58.3727318389,-34.6268589552
25824,29.000000000000000,-58.3726827386,-34.6268305513
25824,29.000000000000000,-58.3724132441,-34.6266535164
25824,29.000000000000000,-58.3723130968,-34.6265894606
25824,29.000000000000000,-58.3723833668,-34.6263199660
25824,29.000000000000000,-58.3721437495,-34.6260968479
25824,29.000000000000000,-58.3718742549,-34.6261035474
25824,29.000000000000000,-58.3716047603,-34.6263168333
25824,29.000000000000000,-58.3716026642,-34.6263199660
25824,29.000000000000000,-58.3715387623,-34.6265894606
25824,29.000000000000000,-58.3713815434,-34.6268589552
25824,29.000000000000000,-58.3716047603,-34.6269456360
25824,29.000000000000000,-58.3718742549,-34.6270355129
25824,29.000000000000000,-58.3721437495,-34.6270738640
25824,29.000000000000000,-58.3724132441,-34.6270725823
25824,29.000000000000000,-58.3726518831,-34.6271284497
25726,30.000000000000000,-58.3714903379,-34.6268589552
25726,30.000000000000000,-58.3716047603,-34.6269033883
25726,30.000000000000000,-58.3718742549,-34.6269885387
25726,30.000000000000000,-58.3721437495,-34.6270240365
25726,30.000000000000000,-58.3724132441,-34.6270043811
25726,30.000000000000000,-58.3726249125,-34.6268589552
25726,30.000000000000000,-58.3724132441,-34.6267191035
25726,30.000000000000000,-58.3722105557,-34.6265894606
25726,30.000000000000000,-58.3722643636,-34.6263199660
25726,30.000000000000000,-58.3721437495,-34.6262076569
25726,30.000000000000000,-58.3718742549,-34.6261897769
25726,30.000000000000000,-58.3717103573,-34.6263199660
25726,30.000000000000000,-58.3716240838,-34.6265894606
25726,30.000000000000000,-58.3716047603,-34.6266210333
25726,30.000000000000000,-58.3714903379,-34.6268589552
25732,31.000000000000000,-58.3715991324,-34.6268589552
25732,31.000000000000000,-58.3716047603,-34.6268611406
25732,31.000000000000000,-58.3718742549,-34.6269415645
25732,31.000000000000000,-58.3721437495,-34.6269742089
25732,31.000000000000000,-58.3724132441,-34.6269361798
25732,31.000000000000000,-58.3725256451,-34.6268589552
25732,31.000000000000000,-58.3724132441,-34.6267846906
25732,31.000000000000000,-58.3721437495,-34.6266247472
25732,31.000000000000000,-58.3720624632,-34.6265894606
25732,31.000000000000000,-58.3721437495,-34.6263300425
25732,31.000000000000000,-58.3721453603,-34.6263199660
25732,31.000000000000000,-58.3721437495,-34.6263184660
25732,31.000000000000000,-58.3718742549,-34.6262760064
25732,31.000000000000000,-58.3718189133,-34.6263199660
25732,31.000000000000000,-58.3717625374,-34.6265894606
25732,31.000000000000000,-58.3716047603,-34.6268472530
25732,31.000000000000000,-58.3715991324,-34.6268589552
25704,26.000000000000000,-58.3727770000,-34.6266696918
25704,26.000000000000000,-58.3726827386,-34.6266264372
25704,26.000000000000000,-58.3726256787,-34.6265894606
25704,26.000000000000000,-58.3726827386,-34.6264570882
25704,26.000000000000000,-58.3727770000,-34.6263779124
25208,29.000000000000000,-58.3722572125,-34.6255114822
25208,29.000000000000000,-58.3724132441,-34.6256852259
25208,29.000000000000000,-58.3724742689,-34.6255114822
25208,29.000000000000000,-58.3726827386,-34.6254565786
25208,29.000000000000000,-58.3727770000,-34.6254293104
